t,mavros-nav_info-roll:field.measured,mavros-nav_info-roll:field.measured_mask,mavros-nav_info-roll:field.measured_med,mavros-nav_info-pitch:field.measured,mavros-nav_info-pitch:field.measured_mask,mavros-nav_info-pitch:field.measured_med,mavros-nav_info-yaw:field.measured,mavros-nav_info-yaw:field.measured_mask,mavros-nav_info-yaw:field.measured_med,mavros-vfr_hud:field.groundspeed,mavros-vfr_hud:field.groundspeed_mask,mavros-vfr_hud:field.groundspeed_med,mavros-vfr_hud:field.heading,mavros-vfr_hud:field.heading_mask,mavros-vfr_hud:field.heading_med,mavros-vfr_hud:field.throttle,mavros-vfr_hud:field.throttle_mask,mavros-vfr_hud:field.throttle_med,mavros-vfr_hud:field.climb,mavros-vfr_hud:field.climb_mask,mavros-vfr_hud:field.climb_med,mavros-vfr_hud:field.altitude,mavros-vfr_hud:field.altitude_mask,mavros-vfr_hud:field.altitude_med,mavros-nav_info-roll:field.measured__sin_med,mavros-nav_info-roll:field.measured__cos_med,mavros-nav_info-pitch:field.measured__sin_med,mavros-nav_info-pitch:field.measured__cos_med,mavros-nav_info-yaw:field.measured__sin_med,mavros-nav_info-yaw:field.measured__cos_med,mavros-vfr_hud:field.heading__sin_med,mavros-vfr_hud:field.heading__cos_med,mavros-nav_info-roll:field.measured__sin_med_mm,mavros-nav_info-roll:field.measured__cos_med_mm,mavros-nav_info-pitch:field.measured__sin_med_mm,mavros-nav_info-pitch:field.measured__cos_med_mm,mavros-nav_info-yaw:field.measured__sin_med_mm,mavros-nav_info-yaw:field.measured__cos_med_mm,mavros-vfr_hud:field.groundspeed_med_mm,mavros-vfr_hud:field.heading__sin_med_mm,mavros-vfr_hud:field.heading__cos_med_mm,mavros-vfr_hud:field.throttle_med_mm,mavros-vfr_hud:field.climb_med_mm,mavros-vfr_hud:field.altitude_med_mm
0.0,44.06054,0,44.06054,-3.2721848,0,-3.2721848,112.80416,0,112.80416,23.4189,0,23.4189,121.0,0,121.0,0.59,0,0.59,-2.8693593,0,-2.8693593,395.96,0,395.96,0.69541806,0.7186054,-0.05707936,0.99836963,0.921835,-0.38758254,0.8571673,-0.5150381,0.93752867,0.2938046,0.42346647,0.96031564,0.9609175,0.3062087,0.7725525,0.9285836,0.24248095,0.7866667,0.22389345,0.36896065
0.0047979354858398,44.06054,1,44.06054,-3.2721848,0,-3.2721848,112.80416,0,112.80416,23.4189,0,23.4189,121.0,0,121.0,0.59,0,0.59,-2.8693593,0,-2.8693593,395.96,0,395.96,0.69541806,0.7186054,-0.05707936,0.99836963,0.921835,-0.38758254,0.8571673,-0.5150381,0.93752867,0.2938046,0.42346647,0.96031564,0.9609175,0.3062087,0.7725525,0.9285836,0.24248095,0.7866667,0.22389345,0.36896065
0.0048005580902099,44.06054,0,44.06054,-3.2721848,1,-3.2721848,112.80416,0,112.80416,23.4189,0,23.4189,121.0,0,121.0,0.59,0,0.59,-2.8693593,0,-2.8693593,395.96,0,395.96,0.69541806,0.7186054,-0.05707936,0.99836963,0.921835,-0.38758254,0.8571673,-0.5150381,0.93752867,0.2938046,0.42346647,0.96031564,0.9609175,0.3062087,0.7725525,0.9285836,0.24248095,0.7866667,0.22389345,0.36896065
0.0048291683196985,44.06054,0,44.06054,-3.2721848,0,-3.2721848,112.80416,1,112.80416,23.4189,0,23.4189,121.0,0,121.0,0.59,0,0.59,-2.8693593,0,-2.8693593,395.96,0,395.96,0.69541806,0.7186054,-0.05707936,0.99836963,0.921835,-0.38758254,0.8571673,-0.5150381,0.93752867,0.2938046,0.42346647,0.96031564,0.9609175,0.3062087,0.7725525,0.9285836,0.24248095,0.7866667,0.22389345,0.36896065
0.0048422813415527,44.06054,0,44.06054,-3.2721848,0,-3.2721848,112.80416,0,112.80416,23.4189,0,23.4189,121.0,0,121.0,0.59,0,0.59,-2.8693593,0,-2.8693593,395.96,0,395.96,0.69541806,0.7186054,-0.05707936,0.99836963,0.921835,-0.38758254,0.8571673,-0.5150381,0.93752867,0.2938046,0.42346647,0.96031564,0.9609175,0.3062087,0.7725525,0.9285836,0.24248095,0.7866667,0.22389345,0.36896065
0.007852554321289,44.06054,0,44.06054,-3.2721848,0,-3.2721848,112.80416,0,112.80416,23.4189,0,23.4189,121.0,0,121.0,0.59,0,0.59,-2.8693593,0,-2.8693593,395.96,0,395.96,0.69541806,0.7186054,-0.05707936,0.99836963,0.921835,-0.38758254,0.8571673,-0.5150381,0.93752867,0.2938046,0.42346647,0.96031564,0.9609175,0.3062087,0.7725525,0.9285836,0.24248095,0.7866667,0.22389345,0.36896065
0.0078699588775634,44.06054,0,44.06054,-3.2721848,0,-3.2721848,112.80416,0,112.80416,23.4189,0,23.4189,121.0,0,121.0,0.59,0,0.59,-2.8693593,0,-2.8693593,395.96,0,395.96,0.69541806,0.7186054,-0.05707936,0.99836963,0.921835,-0.38758254,0.8571673,-0.5150381,0.93752867,0.2938046,0.42346647,0.96031564,0.9609175,0.3062087,0.7725525,0.9285836,0.24248095,0.7866667,0.22389345,0.36896065
0.0080931186676025,44.06054,0,44.06054,-3.2721848,0,-3.2721848,112.80416,0,112.80416,23.4189,0,23.4189,121.0,0,121.0,0.59,0,0.59,-2.8693593,0,-2.8693593,395.96,0,395.96,0.69541806,0.7186054,-0.05707936,0.99836963,0.921835,-0.38758254,0.8571673,-0.5150381,0.93752867,0.2938046,0.42346647,0.96031564,0.9609175,0.3062087,0.7725525,0.9285836,0.24248095,0.7866667,0.22389345,0.36896065
0.0089564323425292,44.06054,0,44.06054,-3.2721848,0,-3.2721848,112.80416,0,112.80416,23.4189,0,23.4189,121.0,0,121.0,0.59,0,0.59,-2.8693593,0,-2.8693593,395.96,0,395.96,0.69541806,0.7186054,-0.05707936,0.99836963,0.921835,-0.38758254,0.8571673,-0.5150381,0.93752867,0.2938046,0.42346647,0.96031564,0.9609175,0.3062087,0.7725525,0.9285836,0.24248095,0.7866667,0.22389345,0.36896065
0.0143651962280273,44.06054,0,44.06054,-3.2721848,0,-3.2721848,112.80416,0,112.80416,23.4189,0,23.4189,121.0,0,121.0,0.59,0,0.59,-2.8693593,0,-2.8693593,395.96,0,395.96,0.69541806,0.7186054,-0.05707936,0.99836963,0.921835,-0.38758254,0.8571673,-0.5150381,0.93752867,0.2938046,0.42346647,0.96031564,0.9609175,0.3062087,0.7725525,0.9285836,0.24248095,0.7866667,0.22389345,0.36896065
