t,mavros-nav_info-roll:field.measured,mavros-nav_info-roll:field.measured_mask,mavros-nav_info-roll:field.measured_med,mavros-nav_info-pitch:field.measured,mavros-nav_info-pitch:field.measured_mask,mavros-nav_info-pitch:field.measured_med,mavros-nav_info-yaw:field.measured,mavros-nav_info-yaw:field.measured_mask,mavros-nav_info-yaw:field.measured_med,mavros-vfr_hud:field.groundspeed,mavros-vfr_hud:field.groundspeed_mask,mavros-vfr_hud:field.groundspeed_med,mavros-vfr_hud:field.heading,mavros-vfr_hud:field.heading_mask,mavros-vfr_hud:field.heading_med,mavros-vfr_hud:field.throttle,mavros-vfr_hud:field.throttle_mask,mavros-vfr_hud:field.throttle_med,mavros-vfr_hud:field.climb,mavros-vfr_hud:field.climb_mask,mavros-vfr_hud:field.climb_med,mavros-vfr_hud:field.altitude,mavros-vfr_hud:field.altitude_mask,mavros-vfr_hud:field.altitude_med,mavros-nav_info-roll:field.measured__sin_med,mavros-nav_info-roll:field.measured__cos_med,mavros-nav_info-pitch:field.measured__sin_med,mavros-nav_info-pitch:field.measured__cos_med,mavros-nav_info-yaw:field.measured__sin_med,mavros-nav_info-yaw:field.measured__cos_med,mavros-vfr_hud:field.heading__sin_med,mavros-vfr_hud:field.heading__cos_med,mavros-nav_info-roll:field.measured__sin_med_mm,mavros-nav_info-roll:field.measured__cos_med_mm,mavros-nav_info-pitch:field.measured__sin_med_mm,mavros-nav_info-pitch:field.measured__cos_med_mm,mavros-nav_info-yaw:field.measured__sin_med_mm,mavros-nav_info-yaw:field.measured__cos_med_mm,mavros-vfr_hud:field.groundspeed_med_mm,mavros-vfr_hud:field.heading__sin_med_mm,mavros-vfr_hud:field.heading__cos_med_mm,mavros-vfr_hud:field.throttle_med_mm,mavros-vfr_hud:field.climb_med_mm,mavros-vfr_hud:field.altitude_med_mm
0.0,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0001595020294189,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0016121864318918,25.187302,1,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0026955604553222,25.187302,0,25.187302,-5.753535,1,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0027425289154052,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,1,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0028073787689208,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0044779777526855,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0051581859588623,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0061414241790735,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0092675685882603,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0094273090362548,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0095026493072509,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0142905712127721,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0148980617523193,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0152063369750976,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
0.0207812786102294,25.187302,0,25.187302,-5.753535,0,-5.753535,118.6382,0,118.6382,20.324684,0,20.324684,121.0,0,121.0,0.41,0,0.41,-1.8895435,0,-1.8895435,401.19998,0,401.19998,0.42557874,0.9049214,-0.10024945,0.99496233,0.8776636,-0.4792771,0.8571673,-0.5150381,0.7682267,0.7613882,0.34279412,0.8773796,0.9388318,0.26036143,0.58159286,0.9285836,0.24248095,0.5466667,0.2914168,0.44568068
