t,anomaly_label
0.0,0
0.0103533267974853,0
0.0108914375305175,0
0.0134189128875732,0
0.0137860774993896,0
0.014561653137207,0
0.0146985054016113,0
0.0148272514343261,0
0.022799015045166,0
0.0231833457946777,0
0.0232703685760498,0
0.0232903957366943,0
0.0237431526184082,0
0.0240395069122314,0
0.0240819454193115,0
0.0241522789001464,0
0.0327584743499755,0
0.0331268310546875,0
0.033221960067749,0
0.0336158275604248,0
0.0360288619995117,0
0.036062479019165,0
0.03715181350708,0
0.0374958515167236,0
0.0375280380249023,0
0.0418682098388671,0
0.0418927669525146,0
0.073301076889038,0
0.0807816982269287,0
0.0818328857421875,0
0.0818853378295898,0
0.0819149017333984,0
0.0836975574493408,0
0.0850090980529785,0
0.0850589275360107,0
0.0851564407348632,0
0.0860946178436279,0
0.1200888156890869,0
0.1264340877532959,0
0.1265656948089599,0
0.127101182937622,0
0.1292142868041992,0
0.1292948722839355,0
0.1293346881866455,0
0.1327497959136963,0
0.1327595710754394,0
0.1327738761901855,0
0.1340339183807373,0
0.1340606212615966,0
0.1385622024536132,0
0.1386165618896484,0
0.1411070823669433,0
0.1635141372680664,0
0.167229413986206,0
0.167259931564331,0
0.1673450469970703,0
0.1675066947937011,0
0.1675608158111572,0
0.1676220893859863,0
0.207777738571167,0
0.210148811340332,0
0.2123403549194336,0
0.2208108901977539,0
0.2209303379058838,0
0.2209935188293457,0
0.2210166454315185,0
0.2459065914154052,0
0.2460057735443115,0
0.2460713386535644,0
0.2481095790863037,0
0.24843430519104,0
0.2500503063201904,0
0.2501585483551025,0
0.2663469314575195,0
0.266392707824707,0
0.2666249275207519,0
0.2666757106781006,0
0.2696003913879394,0
0.2699894905090332,0
0.2702739238739013,0
0.2721221446990967,0
0.2933669090270996,0
0.2938771247863769,0
0.2994496822357178,0
0.2994959354400635,0
0.2995586395263672,0
0.2996177673339844,0
0.2998006343841553,0
0.2998645305633545,0
0.2999236583709717,0
0.3080794811248779,0
0.3142006397247314,0
0.31508469581604,0
0.3151702880859375,0
0.3168973922729492,0
0.3247880935668945,0
0.3249616622924804,0
0.3249814510345459,0
0.3319072723388672,0
0.3319404125213623,0
0.3321807384490967,0
0.3321959972381592,0
0.3322157859802246,0
0.3490042686462402,0
0.3514993190765381,0
0.363875150680542,0
0.36391282081604,0
0.3639311790466308,0
0.3641884326934814,0
0.3685462474822998,0
0.3685750961303711,0
0.3698263168334961,0
0.3706951141357422,0
0.3825740814208984,0
0.3985090255737304,0
0.398735761642456,0
0.3987727165222168,0
0.3993141651153564,0
0.4023802280426025,0
0.4090509414672851,0
0.4090518951416015,0
0.4175124168395996,0
0.417590856552124,0
0.4378774166107178,0
0.4379432201385498,0
0.4391274452209472,0
0.4713726043701172,0
0.4715547561645508,0
0.4769718647003174,0
0.4774332046508789,0
0.4776177406311035,0
0.4777169227600097,0
0.4791793823242187,0
0.4794716835021972,0
0.4803023338317871,0
0.4832620620727539,0
0.4833576679229736,0
0.483372688293457,0
0.4833769798278808,0
0.5217664241790771,0
0.5217914581298828,0
0.5220520496368408,0
0.5260248184204102,0
0.5561974048614502,0
0.556251049041748,0
0.5562765598297119,0
0.5563077926635742,0
0.5620417594909668,0
0.5621263980865479,0
0.5622138977050781,0
0.5651586055755615,0
0.5652620792388916,0
0.5678877830505371,0
0.5680131912231445,0
0.5694258213043213,0
0.5783300399780273,0
0.5784945487976074,0
0.5785641670227051,0
0.5788178443908691,0
0.5829062461853027,0
0.583381175994873,0
0.5834722518920898,0
0.5858659744262695,0
0.5881736278533936,0
0.6176609992980957,0
0.6568770408630371,0
0.6573126316070557,0
0.6581263542175293,0
0.6582343578338623,0
0.660485029220581,0
0.6612639427185059,0
0.6613218784332275,0
0.6638414859771729,0
0.6638929843902588,0
0.6664643287658691,0
0.6665773391723633,0
0.6679065227508545,0
0.6693243980407715,0
0.6737387180328369,0
0.682758092880249,0
0.6828603744506836,0
0.6829354763031006,0
0.6831059455871582,0
0.6844408512115479,0
0.6844837665557861,0
0.6853768825531006,0
0.7165610790252686,0
0.7570178508758545,0
0.7570486068725586,0
0.7595424652099609,0
0.7597992420196533,0
0.7598307132720947,0
0.7598593235015869,0
0.7652237415313721,0
0.7655856609344482,0
0.766071081161499,0
0.7661936283111572,0
0.7662270069122314,0
0.7682430744171143,0
0.7683539390563965,0
0.775641918182373,0
0.7762782573699951,0
0.7763679027557373,0
0.7764949798583984,0
0.780031681060791,0
0.780083179473877,0
0.7829024791717529,0
0.7831325531005859,0
0.7869150638580322,0
0.7869906425476074,0
0.7879800796508789,0
0.7881274223327637,0
0.7881662845611572,0
0.7882537841796875,0
0.788311243057251,0
0.8121092319488525,0
0.8129301071166992,0
0.8129763603210449,0
0.8130462169647217,0
0.8131222724914551,0
0.8181774616241455,0
0.818396806716919,0
0.818436861038208,0
0.8344311714172363,0
0.8345675468444824,0
0.8366329669952393,0
0.8366899490356445,0
0.8387150764465332,0
0.8407859802246094,0
0.8465242385864258,0
0.863274097442627,0
0.8639633655548096,0
0.8641548156738281,0
0.8643269538879395,0
0.8687078952789307,0
0.8690834045410156,0
0.8691151142120361,0
0.8788659572601318,0
0.9188697338104248,0
0.9189183712005616,0
0.921926975250244,0
0.922454595565796,0
0.9266476631164552,0
0.9266815185546876,0
0.9546689987182616,0
0.9546914100646972,0
0.9549083709716796,0
0.957582712173462,0
0.957893133163452,0
0.960362434387207,0
0.9603931903839112,0
0.9614994525909424,0
0.9651367664337158,0
0.97654390335083,0
0.9826421737670898,0
0.9832220077514648,0
0.983245849609375,0
0.9832663536071776,0
0.9863300323486328,0
0.9863739013671876,0
0.9866654872894288,0
0.9883882999420166,0
0.9884324073791504,0
0.9884529113769532,0
0.9885661602020264,0
0.990241289138794,0
0.9902853965759276,0
0.9903802871704102,0
0.9933180809020996,0
0.9998245239257812,0
1.0001113414764404,0
1.0002610683441162,0
1.0004043579101562,0
1.0504779815673828,0
1.0505919456481934,0
1.0506222248077393,0
1.053079605102539,0
1.053169012069702,0
1.055635929107666,0
1.0557193756103516,0
1.0569214820861816,0
1.0668673515319824,0
1.0673480033874512,0
1.06764817237854,0
1.0676922798156738,0
1.0734047889709473,0
1.073531150817871,0
1.0736172199249268,0
1.0784733295440674,0
1.0796551704406738,0
1.1044821739196775,0
1.1133153438568115,0
1.113440752029419,0
1.1164345741271973,0
1.1165611743927002,0
1.116724729537964,0
1.116832971572876,0
1.1268060207366943,0
1.1274175643920898,0
1.1281845569610596,0
1.1283512115478516,0
1.1285250186920166,0
1.1315875053405762,0
1.1316664218902588,0
1.137791395187378,0
1.1594605445861816,0
1.160262107849121,0
1.1603131294250488,0
1.1603972911834717,0
1.1626355648040771,0
1.1627318859100342,0
1.1636219024658203,0
1.177357196807861,0
1.1833264827728271,0
1.2298462390899658,0
1.2443532943725586,0
1.2447774410247805,0
1.2450156211853027,0
1.245048999786377,0
1.2514095306396484,0
1.2514300346374512,0
1.2514958381652832,0
1.2656774520874023,0
1.2657365798950195,0
1.2690932750701904,0
1.2692210674285889,0
1.2722210884094238,0
1.272411584854126,0
1.272484540939331,0
1.272714138031006,0
1.2817602157592771,0
1.2818171977996826,0
1.2818522453308103,0
1.2830471992492676,0
1.322398662567139,0
1.3308870792388916,0
1.331986904144287,0
1.332451581954956,0
1.3324902057647705,0
1.3325138092041016,0
1.3330140113830566,0
1.333101511001587,0
1.3331303596496582,0
1.3341827392578125,0
1.3343920707702637,0
1.3357775211334229,0
1.3413352966308594,0
1.3418300151824951,0
1.3432443141937256,0
1.343921184539795,0
1.389854907989502,0
1.407130002975464,0
1.4090492725372314,0
1.4091010093688965,0
1.4091272354125977,0
1.421054124832153,0
1.4210984706878662,0
1.4211528301239014,0
1.4217352867126465,0
1.4233310222625732,0
1.4298977851867676,0
1.4299392700195312,0
1.431316614151001,0
1.4313836097717283,0
1.4457478523254397,0
1.4649772644042969,0
1.4658253192901611,0
1.4658443927764893,0
1.4658844470977783,0
1.4681687355041504,0
1.4682044982910156,0
1.469536304473877,0
1.4874727725982666,0
1.4875595569610596,0
1.4878559112548828,0
1.4878997802734375,0
1.494194746017456,0
1.4942593574523926,0
1.4942846298217771,0
1.4966070652008057,0
1.5103933811187744,0
1.5104169845581057,0
1.512521743774414,0
1.5125863552093506,0
1.5126640796661377,0
1.512728214263916,0
1.514807939529419,0
1.5148732662200928,0
1.5149946212768557,0
1.5208854675292969,0
1.5209290981292725,0
1.5313689708709717,0
1.5313875675201416,0
1.5314924716949463,0
1.5378296375274658,0
1.538367509841919,0
1.5619850158691406,0
1.5622329711914062,0
1.562279224395752,0
1.5622940063476562,0
1.5648319721221924,0
1.5649967193603516,0
1.5651490688323977,0
1.5944523811340332,0
1.5984797477722168,0
1.6000466346740725,0
1.6077940464019775,0
1.607823610305786,0
1.6078524589538574,0
1.6078839302062988,0
1.6133270263671875,0
1.613631248474121,0
1.6143245697021484,0
1.6152935028076172,0
1.615823745727539,0
1.618435621261597,0
1.618445634841919,0
1.6194477081298828,0
1.6273126602172852,0
1.6315369606018066,0
1.6431779861450195,0
1.6437983512878418,0
1.6439530849456787,0
1.6439950466156006,0
1.6542096138000488,0
1.654444456100464,0
1.654540777206421,0
1.6785528659820557,0
1.7193424701690674,0
1.7193970680236816,0
1.722139835357666,0
1.7221858501434326,0
1.722236394882202,0
1.725574016571045,0
1.7258892059326172,0
1.7260444164276123,0
1.7260675430297852,0
1.7304918766021729,0
1.7304949760437012,0
1.730532169342041,0
1.7308950424194336,0
1.736279010772705,0
1.7380709648132324,0
1.7381110191345217,0
1.743457555770874,0
1.7434954643249512,0
1.7435333728790283,0
1.7435681819915771,0
1.7665016651153564,0
1.773927927017212,0
1.774001121520996,0
1.7740576267242432,0
1.774116039276123,0
1.778667449951172,0
1.77874755859375,0
1.7791097164154053,0
1.782374143600464,0
1.8068060874938965,0
1.810802936553955,0
1.8110504150390625,0
1.8111026287078855,0
1.816395282745361,0
1.8165078163146973,0
1.816610097885132,0
1.8309168815612795,0
1.8309850692749023,0
1.858172416687012,0
1.858284950256348,0
1.860283374786377,0
1.9159801006317136,0
1.9159977436065676,0
1.9244325160980225,0
1.9247009754180908,0
1.9247455596923828,0
1.9249653816223145,0
1.9334094524383545,0
1.9334592819213867,0
1.933598518371582,0
1.9372310638427732,0
1.9422407150268557,0
1.9440114498138428,0
1.948420763015747,0
1.9484965801239011,0
1.9493930339813232,0
1.949507713317871,0
1.9502553939819336,0
1.962744951248169,0
1.9627609252929688,0
1.9627766609191892,0
1.9647533893585205,0
1.9648611545562744,0
1.965172290802002,0
1.9653518199920652,0
1.965372085571289,0
1.9653806686401367,0
1.965458393096924,0
1.9654715061187744,0
1.965592622756958,0
1.9656128883361816,0
1.9656577110290527,0
1.9675853252410889,0
1.996077299118042,0
1.9964380264282229,0
1.996476411819458,0
1.996610164642334,0
2.001162528991699,0
2.001659393310547,0
2.0016939640045166,0
