t,mavros-nav_info-roll:field.measured,mavros-nav_info-roll:field.measured_mask,mavros-nav_info-roll:field.measured_med,mavros-nav_info-pitch:field.measured,mavros-nav_info-pitch:field.measured_mask,mavros-nav_info-pitch:field.measured_med,mavros-nav_info-yaw:field.measured,mavros-nav_info-yaw:field.measured_mask,mavros-nav_info-yaw:field.measured_med,mavros-vfr_hud:field.groundspeed,mavros-vfr_hud:field.groundspeed_mask,mavros-vfr_hud:field.groundspeed_med,mavros-vfr_hud:field.heading,mavros-vfr_hud:field.heading_mask,mavros-vfr_hud:field.heading_med,mavros-vfr_hud:field.throttle,mavros-vfr_hud:field.throttle_mask,mavros-vfr_hud:field.throttle_med,mavros-vfr_hud:field.climb,mavros-vfr_hud:field.climb_mask,mavros-vfr_hud:field.climb_med,mavros-vfr_hud:field.altitude,mavros-vfr_hud:field.altitude_mask,mavros-vfr_hud:field.altitude_med,mavros-nav_info-roll:field.measured__sin_med,mavros-nav_info-roll:field.measured__cos_med,mavros-nav_info-pitch:field.measured__sin_med,mavros-nav_info-pitch:field.measured__cos_med,mavros-nav_info-yaw:field.measured__sin_med,mavros-nav_info-yaw:field.measured__cos_med,mavros-vfr_hud:field.heading__sin_med,mavros-vfr_hud:field.heading__cos_med,mavros-nav_info-roll:field.measured__sin_med_mm,mavros-nav_info-roll:field.measured__cos_med_mm,mavros-nav_info-pitch:field.measured__sin_med_mm,mavros-nav_info-pitch:field.measured__cos_med_mm,mavros-nav_info-yaw:field.measured__sin_med_mm,mavros-nav_info-yaw:field.measured__cos_med_mm,mavros-vfr_hud:field.groundspeed_med_mm,mavros-vfr_hud:field.heading__sin_med_mm,mavros-vfr_hud:field.heading__cos_med_mm,mavros-vfr_hud:field.throttle_med_mm,mavros-vfr_hud:field.climb_med_mm,mavros-vfr_hud:field.altitude_med_mm
0.0,5.4972525,1,5.4972525,0.43267113,0,0.43267113,84.12776,0,84.12776,17.77746,0,17.77746,84.0,0,84.0,0.47,0,0.47,0.37918094,0,0.37918094,398.46,0,398.46,0.09579802,0.9954008,0.0075514643,0.9999715,0.9947525,0.10231055,0.9945219,0.104528464,0.5613163,0.98845774,0.54424274,0.99930626,0.99737626,0.55115527,0.42439082,0.9972609,0.5522642,0.62666667,0.4477644,0.40556386
0.0005834102630615,5.4972525,0,5.4972525,0.43267113,1,0.43267113,84.12776,0,84.12776,17.77746,0,17.77746,84.0,0,84.0,0.47,0,0.47,0.37918094,0,0.37918094,398.46,0,398.46,0.09579802,0.9954008,0.0075514643,0.9999715,0.9947525,0.10231055,0.9945219,0.104528464,0.5613163,0.98845774,0.54424274,0.99930626,0.99737626,0.55115527,0.42439082,0.9972609,0.5522642,0.62666667,0.4477644,0.40556386
0.0006179809570312,5.4972525,0,5.4972525,0.43267113,0,0.43267113,84.12776,1,84.12776,17.77746,0,17.77746,84.0,0,84.0,0.47,0,0.47,0.37918094,0,0.37918094,398.46,0,398.46,0.09579802,0.9954008,0.0075514643,0.9999715,0.9947525,0.10231055,0.9945219,0.104528464,0.5613163,0.98845774,0.54424274,0.99930626,0.99737626,0.55115527,0.42439082,0.9972609,0.5522642,0.62666667,0.4477644,0.40556386
0.0006370544433593,5.4972525,0,5.4972525,0.43267113,0,0.43267113,84.12776,0,84.12776,17.77746,0,17.77746,84.0,0,84.0,0.47,0,0.47,0.37918094,0,0.37918094,398.46,0,398.46,0.09579802,0.9954008,0.0075514643,0.9999715,0.9947525,0.10231055,0.9945219,0.104528464,0.5613163,0.98845774,0.54424274,0.99930626,0.99737626,0.55115527,0.42439082,0.9972609,0.5522642,0.62666667,0.4477644,0.40556386
0.0066280364990234,5.4972525,0,5.4972525,0.43267113,0,0.43267113,84.12776,0,84.12776,17.77746,0,17.77746,84.0,0,84.0,0.47,0,0.47,0.37918094,0,0.37918094,398.46,0,398.46,0.09579802,0.9954008,0.0075514643,0.9999715,0.9947525,0.10231055,0.9945219,0.104528464,0.5613163,0.98845774,0.54424274,0.99930626,0.99737626,0.55115527,0.42439082,0.9972609,0.5522642,0.62666667,0.4477644,0.40556386
0.0067877769470214,5.4972525,0,5.4972525,0.43267113,0,0.43267113,84.12776,0,84.12776,17.77746,0,17.77746,84.0,0,84.0,0.47,0,0.47,0.37918094,0,0.37918094,398.46,0,398.46,0.09579802,0.9954008,0.0075514643,0.9999715,0.9947525,0.10231055,0.9945219,0.104528464,0.5613163,0.98845774,0.54424274,0.99930626,0.99737626,0.55115527,0.42439082,0.9972609,0.5522642,0.62666667,0.4477644,0.40556386
0.0072171688079833,5.4972525,0,5.4972525,0.43267113,0,0.43267113,84.12776,0,84.12776,17.77746,0,17.77746,84.0,0,84.0,0.47,0,0.47,0.37918094,0,0.37918094,398.46,0,398.46,0.09579802,0.9954008,0.0075514643,0.9999715,0.9947525,0.10231055,0.9945219,0.104528464,0.5613163,0.98845774,0.54424274,0.99930626,0.99737626,0.55115527,0.42439082,0.9972609,0.5522642,0.62666667,0.4477644,0.40556386
0.0074257850646972,5.4972525,0,5.4972525,0.43267113,0,0.43267113,84.12776,0,84.12776,17.77746,0,17.77746,84.0,0,84.0,0.47,0,0.47,0.37918094,0,0.37918094,398.46,0,398.46,0.09579802,0.9954008,0.0075514643,0.9999715,0.9947525,0.10231055,0.9945219,0.104528464,0.5613163,0.98845774,0.54424274,0.99930626,0.99737626,0.55115527,0.42439082,0.9972609,0.5522642,0.62666667,0.4477644,0.40556386
0.0093991756439208,5.4972525,0,5.4972525,0.43267113,0,0.43267113,84.12776,0,84.12776,17.77746,0,17.77746,84.0,0,84.0,0.47,0,0.47,0.37918094,0,0.37918094,398.46,0,398.46,0.09579802,0.9954008,0.0075514643,0.9999715,0.9947525,0.10231055,0.9945219,0.104528464,0.5613163,0.98845774,0.54424274,0.99930626,0.99737626,0.55115527,0.42439082,0.9972609,0.5522642,0.62666667,0.4477644,0.40556386
0.0094344615936279,5.4972525,0,5.4972525,0.43267113,0,0.43267113,84.12776,0,84.12776,17.77746,0,17.77746,84.0,0,84.0,0.47,0,0.47,0.37918094,0,0.37918094,398.46,0,398.46,0.09579802,0.9954008,0.0075514643,0.9999715,0.9947525,0.10231055,0.9945219,0.104528464,0.5613163,0.98845774,0.54424274,0.99930626,0.99737626,0.55115527,0.42439082,0.9972609,0.5522642,0.62666667,0.4477644,0.40556386
