t,mavros-nav_info-roll:field.measured,mavros-nav_info-roll:field.measured_mask,mavros-nav_info-roll:field.measured_med,mavros-nav_info-pitch:field.measured,mavros-nav_info-pitch:field.measured_mask,mavros-nav_info-pitch:field.measured_med,mavros-nav_info-yaw:field.measured,mavros-nav_info-yaw:field.measured_mask,mavros-nav_info-yaw:field.measured_med,mavros-vfr_hud:field.groundspeed,mavros-vfr_hud:field.groundspeed_mask,mavros-vfr_hud:field.groundspeed_med,mavros-vfr_hud:field.heading,mavros-vfr_hud:field.heading_mask,mavros-vfr_hud:field.heading_med,mavros-vfr_hud:field.throttle,mavros-vfr_hud:field.throttle_mask,mavros-vfr_hud:field.throttle_med,mavros-vfr_hud:field.climb,mavros-vfr_hud:field.climb_mask,mavros-vfr_hud:field.climb_med,mavros-vfr_hud:field.altitude,mavros-vfr_hud:field.altitude_mask,mavros-vfr_hud:field.altitude_med,mavros-nav_info-roll:field.measured__sin_med,mavros-nav_info-roll:field.measured__cos_med,mavros-nav_info-pitch:field.measured__sin_med,mavros-nav_info-pitch:field.measured__cos_med,mavros-nav_info-yaw:field.measured__sin_med,mavros-nav_info-yaw:field.measured__cos_med,mavros-vfr_hud:field.heading__sin_med,mavros-vfr_hud:field.heading__cos_med,mavros-nav_info-roll:field.measured__sin_med_mm,mavros-nav_info-roll:field.measured__cos_med_mm,mavros-nav_info-pitch:field.measured__sin_med_mm,mavros-nav_info-pitch:field.measured__cos_med_mm,mavros-nav_info-yaw:field.measured__sin_med_mm,mavros-nav_info-yaw:field.measured__cos_med_mm,mavros-vfr_hud:field.groundspeed_med_mm,mavros-vfr_hud:field.heading__sin_med_mm,mavros-vfr_hud:field.heading__cos_med_mm,mavros-vfr_hud:field.throttle_med_mm,mavros-vfr_hud:field.climb_med_mm,mavros-vfr_hud:field.altitude_med_mm
0.0,43.100624,0,43.100624,-4.9460664,0,-4.9460664,91.27748,0,91.27748,18.308477,0,18.308477,101.0,0,101.0,0.58,0,0.58,-1.1711718,0,-1.1711718,435.34998,0,435.34998,0.6832817,0.7301548,-0.08621797,0.9962763,0.99975145,-0.022294404,0.98162717,-0.190809,0.9299141,0.32278928,0.3690149,0.90936255,0.9998757,0.48885277,0.45716253,0.9908136,0.4045955,0.7733333,0.3409229,0.94568056
0.0001657009124755,43.100624,0,43.100624,-4.9460664,0,-4.9460664,91.27748,0,91.27748,18.308477,0,18.308477,101.0,0,101.0,0.58,0,0.58,-1.1711718,0,-1.1711718,435.34998,0,435.34998,0.6832817,0.7301548,-0.08621797,0.9962763,0.99975145,-0.022294404,0.98162717,-0.190809,0.9299141,0.32278928,0.3690149,0.90936255,0.9998757,0.48885277,0.45716253,0.9908136,0.4045955,0.7733333,0.3409229,0.94568056
0.0002114772796595,43.100624,0,43.100624,-4.9460664,0,-4.9460664,91.27748,0,91.27748,18.308477,0,18.308477,101.0,0,101.0,0.58,0,0.58,-1.1711718,0,-1.1711718,435.34998,0,435.34998,0.6832817,0.7301548,-0.08621797,0.9962763,0.99975145,-0.022294404,0.98162717,-0.190809,0.9299141,0.32278928,0.3690149,0.90936255,0.9998757,0.48885277,0.45716253,0.9908136,0.4045955,0.7733333,0.3409229,0.94568056
0.0033917427062988,43.100624,0,43.100624,-4.9460664,0,-4.9460664,91.27748,0,91.27748,18.308477,0,18.308477,101.0,0,101.0,0.58,0,0.58,-1.1711718,0,-1.1711718,435.34998,0,435.34998,0.6832817,0.7301548,-0.08621797,0.9962763,0.99975145,-0.022294404,0.98162717,-0.190809,0.9299141,0.32278928,0.3690149,0.90936255,0.9998757,0.48885277,0.45716253,0.9908136,0.4045955,0.7733333,0.3409229,0.94568056
0.0034503936767578,43.100624,0,43.100624,-4.9460664,0,-4.9460664,91.27748,0,91.27748,18.308477,0,18.308477,101.0,0,101.0,0.58,0,0.58,-1.1711718,0,-1.1711718,435.34998,0,435.34998,0.6832817,0.7301548,-0.08621797,0.9962763,0.99975145,-0.022294404,0.98162717,-0.190809,0.9299141,0.32278928,0.3690149,0.90936255,0.9998757,0.48885277,0.45716253,0.9908136,0.4045955,0.7733333,0.3409229,0.94568056
0.0064084529876708,43.100624,0,43.100624,-4.9460664,0,-4.9460664,91.27748,0,91.27748,18.308477,0,18.308477,101.0,0,101.0,0.58,0,0.58,-1.1711718,0,-1.1711718,435.34998,0,435.34998,0.6832817,0.7301548,-0.08621797,0.9962763,0.99975145,-0.022294404,0.98162717,-0.190809,0.9299141,0.32278928,0.3690149,0.90936255,0.9998757,0.48885277,0.45716253,0.9908136,0.4045955,0.7733333,0.3409229,0.94568056
0.0071558952331507,43.100624,0,43.100624,-4.9460664,0,-4.9460664,91.27748,0,91.27748,18.308477,0,18.308477,101.0,0,101.0,0.58,0,0.58,-1.1711718,0,-1.1711718,435.34998,0,435.34998,0.6832817,0.7301548,-0.08621797,0.9962763,0.99975145,-0.022294404,0.98162717,-0.190809,0.9299141,0.32278928,0.3690149,0.90936255,0.9998757,0.48885277,0.45716253,0.9908136,0.4045955,0.7733333,0.3409229,0.94568056
0.0185573101043665,43.100624,0,43.100624,-4.9460664,0,-4.9460664,91.27748,0,91.27748,18.308477,0,18.308477,101.0,0,101.0,0.58,0,0.58,-1.1711718,0,-1.1711718,435.34998,0,435.34998,0.6832817,0.7301548,-0.08621797,0.9962763,0.99975145,-0.022294404,0.98162717,-0.190809,0.9299141,0.32278928,0.3690149,0.90936255,0.9998757,0.48885277,0.45716253,0.9908136,0.4045955,0.7733333,0.3409229,0.94568056
0.0186057090759277,43.100624,0,43.100624,-4.9460664,0,-4.9460664,91.27748,0,91.27748,18.308477,0,18.308477,101.0,0,101.0,0.58,0,0.58,-1.1711718,0,-1.1711718,435.34998,0,435.34998,0.6832817,0.7301548,-0.08621797,0.9962763,0.99975145,-0.022294404,0.98162717,-0.190809,0.9299141,0.32278928,0.3690149,0.90936255,0.9998757,0.48885277,0.45716253,0.9908136,0.4045955,0.7733333,0.3409229,0.94568056
0.018634557723999,43.100624,0,43.100624,-4.9460664,0,-4.9460664,91.27748,0,91.27748,18.308477,0,18.308477,101.0,0,101.0,0.58,0,0.58,-1.1711718,0,-1.1711718,435.34998,0,435.34998,0.6832817,0.7301548,-0.08621797,0.9962763,0.99975145,-0.022294404,0.98162717,-0.190809,0.9299141,0.32278928,0.3690149,0.90936255,0.9998757,0.48885277,0.45716253,0.9908136,0.4045955,0.7733333,0.3409229,0.94568056
