t,mavros-nav_info-roll:field.measured,mavros-nav_info-roll:field.measured_mask,mavros-nav_info-roll:field.measured_med,mavros-nav_info-pitch:field.measured,mavros-nav_info-pitch:field.measured_mask,mavros-nav_info-pitch:field.measured_med,mavros-nav_info-yaw:field.measured,mavros-nav_info-yaw:field.measured_mask,mavros-nav_info-yaw:field.measured_med,mavros-vfr_hud:field.groundspeed,mavros-vfr_hud:field.groundspeed_mask,mavros-vfr_hud:field.groundspeed_med,mavros-vfr_hud:field.heading,mavros-vfr_hud:field.heading_mask,mavros-vfr_hud:field.heading_med,mavros-vfr_hud:field.throttle,mavros-vfr_hud:field.throttle_mask,mavros-vfr_hud:field.throttle_med,mavros-vfr_hud:field.climb,mavros-vfr_hud:field.climb_mask,mavros-vfr_hud:field.climb_med,mavros-vfr_hud:field.altitude,mavros-vfr_hud:field.altitude_mask,mavros-vfr_hud:field.altitude_med,mavros-nav_info-roll:field.measured__sin_med,mavros-nav_info-roll:field.measured__cos_med,mavros-nav_info-pitch:field.measured__sin_med,mavros-nav_info-pitch:field.measured__cos_med,mavros-nav_info-yaw:field.measured__sin_med,mavros-nav_info-yaw:field.measured__cos_med,mavros-vfr_hud:field.heading__sin_med,mavros-vfr_hud:field.heading__cos_med,mavros-nav_info-roll:field.measured__sin_med_mm,mavros-nav_info-roll:field.measured__cos_med_mm,mavros-nav_info-pitch:field.measured__sin_med_mm,mavros-nav_info-pitch:field.measured__cos_med_mm,mavros-nav_info-yaw:field.measured__sin_med_mm,mavros-nav_info-yaw:field.measured__cos_med_mm,mavros-vfr_hud:field.groundspeed_med_mm,mavros-vfr_hud:field.heading__sin_med_mm,mavros-vfr_hud:field.heading__cos_med_mm,mavros-vfr_hud:field.throttle_med_mm,mavros-vfr_hud:field.climb_med_mm,mavros-vfr_hud:field.altitude_med_mm
0.0,-0.0162479,0,-0.0162479,0.61268854,0,0.61268854,87.90617,0,87.90617,17.20052,0,17.20052,87.0,0,87.0,0.47,0,0.47,2.893901,0,2.893901,396.66998,0,396.66998,-0.00028357934,0.99999994,0.010693229,0.99994284,0.9993323,0.03653603,0.9986295,0.052335955,0.501033,0.9999998,0.5501138,0.9986087,0.99966615,0.518268,0.38878495,0.9993147,0.526168,0.62666667,0.6210646,0.37935567
0.0001258850097691,-0.0162479,0,-0.0162479,0.61268854,0,0.61268854,87.90617,0,87.90617,17.20052,0,17.20052,87.0,0,87.0,0.47,0,0.47,2.893901,0,2.893901,396.66998,0,396.66998,-0.00028357934,0.99999994,0.010693229,0.99994284,0.9993323,0.03653603,0.9986295,0.052335955,0.501033,0.9999998,0.5501138,0.9986087,0.99966615,0.518268,0.38878495,0.9993147,0.526168,0.62666667,0.6210646,0.37935567
0.0001468658447301,-0.0162479,0,-0.0162479,0.61268854,0,0.61268854,87.90617,0,87.90617,17.20052,0,17.20052,87.0,0,87.0,0.47,0,0.47,2.893901,0,2.893901,396.66998,0,396.66998,-0.00028357934,0.99999994,0.010693229,0.99994284,0.9993323,0.03653603,0.9986295,0.052335955,0.501033,0.9999998,0.5501138,0.9986087,0.99966615,0.518268,0.38878495,0.9993147,0.526168,0.62666667,0.6210646,0.37935567
0.0068852901458811,-0.0162479,0,-0.0162479,0.61268854,0,0.61268854,87.90617,0,87.90617,17.20052,0,17.20052,87.0,0,87.0,0.47,0,0.47,2.893901,0,2.893901,396.66998,0,396.66998,-0.00028357934,0.99999994,0.010693229,0.99994284,0.9993323,0.03653603,0.9986295,0.052335955,0.501033,0.9999998,0.5501138,0.9986087,0.99966615,0.518268,0.38878495,0.9993147,0.526168,0.62666667,0.6210646,0.37935567
0.0069456100463902,-0.0162479,0,-0.0162479,0.61268854,0,0.61268854,87.90617,0,87.90617,17.20052,0,17.20052,87.0,0,87.0,0.47,0,0.47,2.893901,0,2.893901,396.66998,0,396.66998,-0.00028357934,0.99999994,0.010693229,0.99994284,0.9993323,0.03653603,0.9986295,0.052335955,0.501033,0.9999998,0.5501138,0.9986087,0.99966615,0.518268,0.38878495,0.9993147,0.526168,0.62666667,0.6210646,0.37935567
0.0088303089141916,-0.0162479,0,-0.0162479,0.61268854,0,0.61268854,87.90617,0,87.90617,17.20052,0,17.20052,87.0,0,87.0,0.47,0,0.47,2.893901,0,2.893901,396.66998,0,396.66998,-0.00028357934,0.99999994,0.010693229,0.99994284,0.9993323,0.03653603,0.9986295,0.052335955,0.501033,0.9999998,0.5501138,0.9986087,0.99966615,0.518268,0.38878495,0.9993147,0.526168,0.62666667,0.6210646,0.37935567
0.0088856220245396,-0.0162479,0,-0.0162479,0.61268854,0,0.61268854,87.90617,0,87.90617,17.20052,0,17.20052,87.0,0,87.0,0.47,0,0.47,2.893901,0,2.893901,396.66998,0,396.66998,-0.00028357934,0.99999994,0.010693229,0.99994284,0.9993323,0.03653603,0.9986295,0.052335955,0.501033,0.9999998,0.5501138,0.9986087,0.99966615,0.518268,0.38878495,0.9993147,0.526168,0.62666667,0.6210646,0.37935567
0.0201003551483189,-0.0162479,0,-0.0162479,0.61268854,0,0.61268854,87.90617,0,87.90617,17.20052,0,17.20052,87.0,0,87.0,0.47,0,0.47,2.893901,0,2.893901,396.66998,0,396.66998,-0.00028357934,0.99999994,0.010693229,0.99994284,0.9993323,0.03653603,0.9986295,0.052335955,0.501033,0.9999998,0.5501138,0.9986087,0.99966615,0.518268,0.38878495,0.9993147,0.526168,0.62666667,0.6210646,0.37935567
0.0201411247253524,-0.0162479,0,-0.0162479,0.61268854,0,0.61268854,87.90617,0,87.90617,17.20052,0,17.20052,87.0,0,87.0,0.47,0,0.47,2.893901,0,2.893901,396.66998,0,396.66998,-0.00028357934,0.99999994,0.010693229,0.99994284,0.9993323,0.03653603,0.9986295,0.052335955,0.501033,0.9999998,0.5501138,0.9986087,0.99966615,0.518268,0.38878495,0.9993147,0.526168,0.62666667,0.6210646,0.37935567
0.0201597213745152,-0.0162479,0,-0.0162479,0.61268854,0,0.61268854,87.90617,0,87.90617,17.20052,0,17.20052,87.0,0,87.0,0.47,0,0.47,2.893901,0,2.893901,396.66998,0,396.66998,-0.00028357934,0.99999994,0.010693229,0.99994284,0.9993323,0.03653603,0.9986295,0.052335955,0.501033,0.9999998,0.5501138,0.9986087,0.99966615,0.518268,0.38878495,0.9993147,0.526168,0.62666667,0.6210646,0.37935567
