t,mavros-nav_info-roll:field.measured,mavros-nav_info-roll:field.measured_mask,mavros-nav_info-roll:field.measured_med,mavros-nav_info-pitch:field.measured,mavros-nav_info-pitch:field.measured_mask,mavros-nav_info-pitch:field.measured_med,mavros-nav_info-yaw:field.measured,mavros-nav_info-yaw:field.measured_mask,mavros-nav_info-yaw:field.measured_med,mavros-vfr_hud:field.groundspeed,mavros-vfr_hud:field.groundspeed_mask,mavros-vfr_hud:field.groundspeed_med,mavros-vfr_hud:field.heading,mavros-vfr_hud:field.heading_mask,mavros-vfr_hud:field.heading_med,mavros-vfr_hud:field.throttle,mavros-vfr_hud:field.throttle_mask,mavros-vfr_hud:field.throttle_med,mavros-vfr_hud:field.climb,mavros-vfr_hud:field.climb_mask,mavros-vfr_hud:field.climb_med,mavros-vfr_hud:field.altitude,mavros-vfr_hud:field.altitude_mask,mavros-vfr_hud:field.altitude_med,mavros-nav_info-roll:field.measured__sin_med,mavros-nav_info-roll:field.measured__cos_med,mavros-nav_info-pitch:field.measured__sin_med,mavros-nav_info-pitch:field.measured__cos_med,mavros-nav_info-yaw:field.measured__sin_med,mavros-nav_info-yaw:field.measured__cos_med,mavros-vfr_hud:field.heading__sin_med,mavros-vfr_hud:field.heading__cos_med,mavros-nav_info-roll:field.measured__sin_med_mm,mavros-nav_info-roll:field.measured__cos_med_mm,mavros-nav_info-pitch:field.measured__sin_med_mm,mavros-nav_info-pitch:field.measured__cos_med_mm,mavros-nav_info-yaw:field.measured__sin_med_mm,mavros-nav_info-yaw:field.measured__cos_med_mm,mavros-vfr_hud:field.groundspeed_med_mm,mavros-vfr_hud:field.heading__sin_med_mm,mavros-vfr_hud:field.heading__cos_med_mm,mavros-vfr_hud:field.throttle_med_mm,mavros-vfr_hud:field.climb_med_mm,mavros-vfr_hud:field.altitude_med_mm
0.0,-24.15611,0,-24.15611,-1.5298187,0,-1.5298187,153.77946,0,153.77946,20.75573,0,20.75573,147.0,0,147.0,0.44,0,0.44,-0.3385998,0,-0.3385998,395.72,0,395.72,-0.4092242,0.91243386,-0.0266972,0.99964356,0.44182742,-0.8971001,0.54463905,-0.83867055,0.2444563,0.78024167,0.48024192,0.991324,0.7209137,0.05144992,0.6081948,0.7723195,0.080664724,0.58666664,0.398299,0.36544675
2.4557113654566365e-05,-24.15611,0,-24.15611,-1.5298187,0,-1.5298187,153.77946,0,153.77946,20.75573,0,20.75573,147.0,0,147.0,0.44,0,0.44,-0.3385998,0,-0.3385998,395.72,0,395.72,-0.4092242,0.91243386,-0.0266972,0.99964356,0.44182742,-0.8971001,0.54463905,-0.83867055,0.2444563,0.78024167,0.48024192,0.991324,0.7209137,0.05144992,0.6081948,0.7723195,0.080664724,0.58666664,0.398299,0.36544675
3.647804260253906e-05,-24.15611,0,-24.15611,-1.5298187,0,-1.5298187,153.77946,0,153.77946,20.75573,0,20.75573,147.0,0,147.0,0.44,0,0.44,-0.3385998,0,-0.3385998,395.72,0,395.72,-0.4092242,0.91243386,-0.0266972,0.99964356,0.44182742,-0.8971001,0.54463905,-0.83867055,0.2444563,0.78024167,0.48024192,0.991324,0.7209137,0.05144992,0.6081948,0.7723195,0.080664724,0.58666664,0.398299,0.36544675
0.002042531967163,-24.15611,0,-24.15611,-1.5298187,0,-1.5298187,153.77946,0,153.77946,20.75573,0,20.75573,147.0,0,147.0,0.44,0,0.44,-0.3385998,0,-0.3385998,395.72,0,395.72,-0.4092242,0.91243386,-0.0266972,0.99964356,0.44182742,-0.8971001,0.54463905,-0.83867055,0.2444563,0.78024167,0.48024192,0.991324,0.7209137,0.05144992,0.6081948,0.7723195,0.080664724,0.58666664,0.398299,0.36544675
0.0020461082458496,-24.15611,0,-24.15611,-1.5298187,0,-1.5298187,153.77946,0,153.77946,20.75573,0,20.75573,147.0,0,147.0,0.44,0,0.44,-0.3385998,0,-0.3385998,395.72,0,395.72,-0.4092242,0.91243386,-0.0266972,0.99964356,0.44182742,-0.8971001,0.54463905,-0.83867055,0.2444563,0.78024167,0.48024192,0.991324,0.7209137,0.05144992,0.6081948,0.7723195,0.080664724,0.58666664,0.398299,0.36544675
0.020234346389774,-24.15611,0,-24.15611,-1.5298187,0,-1.5298187,153.77946,0,153.77946,20.75573,0,20.75573,147.0,0,147.0,0.44,0,0.44,-0.3385998,0,-0.3385998,395.72,0,395.72,-0.4092242,0.91243386,-0.0266972,0.99964356,0.44182742,-0.8971001,0.54463905,-0.83867055,0.2444563,0.78024167,0.48024192,0.991324,0.7209137,0.05144992,0.6081948,0.7723195,0.080664724,0.58666664,0.398299,0.36544675
0.0202605724334716,-24.15611,0,-24.15611,-1.5298187,0,-1.5298187,153.77946,0,153.77946,20.75573,0,20.75573,147.0,0,147.0,0.44,0,0.44,-0.3385998,0,-0.3385998,395.72,0,395.72,-0.4092242,0.91243386,-0.0266972,0.99964356,0.44182742,-0.8971001,0.54463905,-0.83867055,0.2444563,0.78024167,0.48024192,0.991324,0.7209137,0.05144992,0.6081948,0.7723195,0.080664724,0.58666664,0.398299,0.36544675
0.0202839374542236,-24.15611,0,-24.15611,-1.5298187,0,-1.5298187,153.77946,0,153.77946,20.75573,0,20.75573,147.0,0,147.0,0.44,0,0.44,-0.3385998,0,-0.3385998,395.72,0,395.72,-0.4092242,0.91243386,-0.0266972,0.99964356,0.44182742,-0.8971001,0.54463905,-0.83867055,0.2444563,0.78024167,0.48024192,0.991324,0.7209137,0.05144992,0.6081948,0.7723195,0.080664724,0.58666664,0.398299,0.36544675
0.0312125682830775,-24.15611,0,-24.15611,-1.5298187,0,-1.5298187,153.77946,0,153.77946,20.75573,0,20.75573,147.0,0,147.0,0.44,0,0.44,-0.3385998,0,-0.3385998,395.72,0,395.72,-0.4092242,0.91243386,-0.0266972,0.99964356,0.44182742,-0.8971001,0.54463905,-0.83867055,0.2444563,0.78024167,0.48024192,0.991324,0.7209137,0.05144992,0.6081948,0.7723195,0.080664724,0.58666664,0.398299,0.36544675
0.0364041328430175,-24.15611,0,-24.15611,-1.5298187,0,-1.5298187,153.77946,0,153.77946,20.75573,0,20.75573,147.0,0,147.0,0.44,0,0.44,-0.3385998,0,-0.3385998,395.72,0,395.72,-0.4092242,0.91243386,-0.0266972,0.99964356,0.44182742,-0.8971001,0.54463905,-0.83867055,0.2444563,0.78024167,0.48024192,0.991324,0.7209137,0.05144992,0.6081948,0.7723195,0.080664724,0.58666664,0.398299,0.36544675
